passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_96bb89876baf669c87cb3fee,"On September 26, 2024, the U.S. Department of Commerce (Commerce) announced the initiation of antidumping duty (AD) investigations from corrosion-resistant steel products (CORE) from Australia, Brazil, Canada, Mexico, the Netherlands, South Africa, Taiwan, the Republic of Türkiye (Türkiye), the United Arab Emirates (UAE), and the Socialist Republic of Vietnam (Vietnam), and countervailing duty (CVD) investigations of CORE from Brazil, Canada, Mexico, and Vietnam.","Establishes that investigations were initiated in 2024 with future final determinations, indicating the measures may not be fully effective or finalized as of the research date.",national_or_sector_context,source_reports_future,recovered_7314214ab42f3c1763eb9505,q_93,chunk_b27031d2b817b14b11953f4c,document_a73ae1f5909781491bf94b7c,https://www.trade.gov/initiation-antidumping-and-countervailing-duty-investigations-corrosion-resistant-steel-products,full_document,False,text/bf6ba49f66baeafb99d05be0931c91acc7c19408a26f0fb48e2cca3361ad4043.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/bf6ba49f66baeafb99d05be0931c91acc7c19408a26f0fb48e2cca3361ad4043.txt,,
passage_70b1d006beb0589965dc657f,"Certain Corrosion-Resistant Steel Products from Taiwan: Preliminary Affirmative Determination of Sales at Less than Fair Value, Postponement of Final Determination, and Extension of Provisional Measures,90 FR 15359 (April 10, 2025); Certain Corrosion-Resistant Steel Products from the Republic of Türkiye: Preliminary Affirmative Determination of Sales at Less than Fair Value, Postponement of Final Determination, and Extension of Provisional Measures,90 FR 15340 (April 10, 2025)","Indicates provisional measures were extended in April 2025, but does not confirm final orders or specific automotive product coverage for the research date.",national_or_sector_context,source_reports_future,recovered_3e76483f8becc7cbd6938f89,q_93,chunk_0441c917250ab797fa9e33ae,document_d91ca16bd0ab53ebef757fa4,https://www.federalregister.gov/documents/2025/12/19/2025-23431/corrosion-resistant-steel-products-from-brazil-and-mexico-amended-final-antidumping-duty,full_document,False,text/064ed8d883a6a86f83b5e907e2ebfab797d91e083f8ca2852e22a7975f9ba309.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/064ed8d883a6a86f83b5e907e2ebfab797d91e083f8ca2852e22a7975f9ba309.txt,,
passage_c1d4ee068b209f3f0810faae,"Corrosion-resistant steel – net subsidy rates of 1.28 to 5.34 percent in final results of administrative review of CVD order on corrosion-resistant steel products from Korea for the period Jan. 1 through Dec. 31, 2023",Confirms a CVD order exists for Korean steel but is limited to an administrative review of a past period (2023) and does not address automotive-specific products or current 2026 rates.,national_or_sector_context,source_reports_historical,recovered_245bfff5e1bef4b062cffb4d,q_93,chunk_bb32906de51452abf7abb01f,document_45ec5bd19ed113befa106ce1,https://www.strtrade.com/trade-news-resources/str-trade-report/trade-report/july/ad-cvd-news-aluminum-sheet-cabinets-steel-pet-film-tires,full_document,False,text/0e4a58d3f9d1ed9745963cc507a3c645d7119a06988fecf2321cdc9f890fa7af.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/0e4a58d3f9d1ed9745963cc507a3c645d7119a06988fecf2321cdc9f890fa7af.txt,,
passage_2fd1422bd2af4c77c84c4589,This site displays a prototype of a “Web 2.0” version of the daily Federal Register.,Indicates source is unofficial and lacks legal notice status for tariff verification.,not_established,proposal_or_uncertain,recovered_189734d73c4309fa915c9496,q_499,chunk_06b5cd38cc6dce288143a48b,document_e6377b847b53d05515a43164,https://www.federalregister.gov/documents/2025/12/29/2025-23912/notice-of-action-chinas-acts-policies-and-practices-related-to-targeting-of-the-semiconductor,full_document,False,text/53af75a36f62c58920f6f1fc874def33624537500c0f0ec053fbcaa990765c27.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/53af75a36f62c58920f6f1fc874def33624537500c0f0ec053fbcaa990765c27.txt,,
passage_cf225f0bcbf56b5ff76b4e5f,"It is not an official legal edition of the Federal Register, and does not replace the official print version or the official electronic version on GPO’s govinfo.gov.",Confirms text cannot be used as verified law for tariff exposure assessment.,not_established,proposal_or_uncertain,recovered_e7f93833cbd00a0c0cd3361c,q_499,chunk_22978c62e1ead1310d2afe7c,document_9c030fe8d552a4bb1a1346ff,https://www.federalregister.gov/documents/2025/09/16/2025-17908/implementing-certain-tariff-related-elements-of-the-united-states-japan-agreement,full_document,False,text/a8fcba55ef62125c3914e8a7f81fa114e5a3b9011c561374e8fdb4c8f59c1522.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/a8fcba55ef62125c3914e8a7f81fa114e5a3b9011c561374e8fdb4c8f59c1522.txt,,
passage_2aee0da73efdb10d8fc5a800,This prototype edition of the daily Federal Register on FederalRegister.gov will remain an unofficial informational resource until the Administrative Committee of the Federal Register (ACFR) issues a regulation granting it official legal status.,Demonstrates lack of current applicable law in the provided text for Georgia EV supply chain tariffs.,not_established,proposal_or_uncertain,recovered_2c84f77a26cc4822486e482f,q_499,chunk_adaaaa63114e1c6647b7ddf4,document_e1812ed5fb65cb1eb967e525,https://www.federalregister.gov/documents/2025/08/13/2025-15351/active-anode-material-from-china-scheduling-of-the-final-phase-of-countervailing-duty-and,full_document,False,text/942113f2fbeeba7b456cc636c20b5be968c480b42ff6f5efb8d99397959c16d2.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/942113f2fbeeba7b456cc636c20b5be968c480b42ff6f5efb8d99397959c16d2.txt,,
passage_ac731826b3f2c3246a439052,"Until the ACFR grants it official status, the XML rendition of the daily Federal Register on FederalRegister.gov does not provide legal notice to the public or judicial notice to the courts.",Reinforces that the text does not establish company import exposure or tariff rates.,not_established,proposal_or_uncertain,recovered_3b8626d670ae2db55d5dac4f,q_499,chunk_06c766b049e25a31ab0c2c21,document_d2da6f56bea6928dade477b0,https://www.federalregister.gov/documents/2025/08/19/2025-15819/adoption-and-procedures-of-the-section-232-steel-and-aluminum-tariff-inclusions-process,full_document,False,text/3c0352e900a3db8c03ac97abcdcb407ae912e798f9dfdf7af7d0dc7dabbef32c.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/3c0352e900a3db8c03ac97abcdcb407ae912e798f9dfdf7af7d0dc7dabbef32c.txt,,
passage_8f3a2329fc3907aa6ac08974,"EV battery enclosures and structural components rely on aluminum extrusions and high-pressure die castings. The 10% tariff on aluminum imports has increased costs for extrusions by 8-12%, as domestic smelters cannot meet demand.","This passage connects EV battery enclosures to aluminum extrusions and explicitly states the impact of a 10% tariff on these imports, providing context on cost implications.",national_or_sector_context,source_reports_effective_as_of_source_date,recovered_f327b3f3e79849ffccf895a9,q_105,chunk_ba69b68b76d89ba95a0fe9e4,document_5bdafc0268fd14b1234b879c,https://energy-solutions.co/supply-chain/risk-index/us-section-232-tariffs-steel-aluminum-wind-ev-costs,full_document,False,text/ad246b5d795a6351ab7faed5338648cda55a715a27f0206a0083f5cd90d93d72.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ad246b5d795a6351ab7faed5338648cda55a715a27f0206a0083f5cd90d93d72.txt,Context only: aluminum extrusion AD investigation scope does not establish Section 232 battery-tray coverage.,False
passage_b91474aa1189d3c88248b42e,"Other Trade Measures: Section 232 metal tariffs (25% on steel, 10% on aluminum) also indirectly affect the EMS industry supply chain. Aluminum enclosures or steel chassis parts face higher costs unless exempted (Canada and Mexico, for instance, are exempt under quotas).","This passage confirms the existence of Section 232 tariffs on aluminum (10%) and notes that aluminum enclosures face higher costs, establishing the tariff mechanism relevant to the query.",national_or_sector_context,source_reports_effective_as_of_source_date,recovered_c6492ca8ad0f0b34f1442bd2,q_105,chunk_545660cb646576e173d1c2c8,document_2ed898a0b44943f3580f8f62,https://www.teamsmt.com/blog/2025-tariffs-reshoring-ems-industry,full_document,False,text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,Context only: aluminum extrusion AD investigation scope does not establish Section 232 battery-tray coverage.,False
passage_b7553157d429e033748b70e6,"Diversify and Audit the Supply Base
Over-reliance on one country or supplier exposes companies to tariff risk. Diversifying sourcing – both internationally and domestically – is a primary mitigation strategy.",Demonstrates general OEM strategy without Georgia/EV specificity.,facility_location_only,proposal_or_uncertain,recovered_b806d6f3b3c780f7000be9fc,q_7,chunk_ad58826859992d0e70850a3a,document_2ed898a0b44943f3580f8f62,https://www.teamsmt.com/blog/2025-tariffs-reshoring-ems-industry,full_document,False,text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,,
passage_45b03577b04ff6aa9bfb52c1,Importers should take proactive steps to prepare for the new tariffs by reviewing their operations and identifying potential mitigation strategies.,General importer advice without geographic or company specificity.,facility_location_only,proposal_or_uncertain,recovered_20d7cd029d90ce3c17778624,q_7,chunk_134431185b1836ff7e783219,document_538563ac689489b0bc97a3ca,https://www.hunton.com/insights/legal/us-customs-and-border-protection-issues-guidance-on-reciprocal-tariffs,full_document,False,text/4059a86972657f26788b61a6f433ec73b67792d5a69c9821103a43e5f1dd18df.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4059a86972657f26788b61a6f433ec73b67792d5a69c9821103a43e5f1dd18df.txt,,
passage_96092f2627c33e0fcd705686,"What this means for your supply chain planning
- Increased landed costs due to full value tariff calculation",General tariff impact analysis without Georgia/EV facility linkage.,facility_location_only,proposal_or_uncertain,recovered_47e289aa6ecdebdd64e539aa,q_7,chunk_7e7c932841e3a6dafc4abaa8,document_e0c3a67645d2e2c460e82d84,https://www.maersk.com/news/articles/2025/03/13/global-tariffs-impacting-supply-chains,full_document,False,text/27259a34d6e7d958aa07dd0442cc441dadb109d8e00d8dc389c58b2332466f81.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/27259a34d6e7d958aa07dd0442cc441dadb109d8e00d8dc389c58b2332466f81.txt,,
passage_faaebdee304cf054ac7beda2,Companies should expect continued uncertainty in both tariff rates and compliance requirements.,Confirms policy uncertainty rather than established mitigation for specific region.,facility_location_only,proposal_or_uncertain,recovered_348c35ba52867d6e14e1ac13,q_7,chunk_a4c1525e2a2484f81ddf52b1,document_fbff09b79902a92b93bae0be,https://www.morganlewis.com/pubs/2026/05/automotive-tariffs-and-trade-remedy-investigations-navigating-shifts-in-the-us-trade-landscape,full_document,False,text/50085a129daa52a58a774c94534a94cbf1204add848f1d504553cab5893b398b.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/50085a129daa52a58a774c94534a94cbf1204add848f1d504553cab5893b398b.txt,,
passage_979b4bc207c00a861ef891bc,"A Mexican-assembled ECU populated with ICs fabricated and packaged in Taiwan, capacitors manufactured in Japan, and PCBs fabricated in China contains very little North American-origin material by value. The assembly labor, the solder, and the conformal coating are North American. The silicon, passives, and substrates - typically 60% to 80% of material cost in a dense electronics assembly - are not.","This passage explains the difficulty in meeting USMCA RVC thresholds for automotive electronics but uses a hypothetical example rather than identifying a specific company or facility, failing to establish named-company effect.",not_established,source_reports_effective_as_of_source_date,recovered_4d1dab029c467d5f18214a45,q_163,chunk_3268a1e3e567297006f62d36,document_08f49fc2382e0fd108cba980,https://www.markzetter.com/usmca-rules-of-origin-and-automotive-electronics-tariff-implications-for-cross-border-sourcing,full_document,False,text/69f3dda80729099d1c44a150c0b73e1fd99cfeb457d8825e4cfde4f2d93c8011.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/69f3dda80729099d1c44a150c0b73e1fd99cfeb457d8825e4cfde4f2d93c8011.txt,,
passage_aef36e3b0e4f5880053fa5ae,"Despite advocacy from industry groups, relief for PCBs and PCBAs remains limited. The following products are still subject to the full 170% tariff burden when imported from China: - 6+ layer rigid PCBs - All other bare PCB types - Fully assembled PCBAs","This passage details specific tariff burdens for PCBs and PCBAs but does not link these rates to a named company or facility, only providing general sector context.",national_or_sector_context,source_reports_effective_as_of_source_date,recovered_0e18a41eca599948632e5bb3,q_163,chunk_b31ba67163064beae88b14b6,document_e2b13035fa0102975f68109b,https://www.teamsmt.com/blog/tariffs-on-electronics-whats-exempt-and-whats-not,full_document,False,text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,,
passage_b99aa0fe0cbfa662b537c101,"The USMCA requires new criteria for automotive goods that are not present in NAFTA, including: - Increased Regional Value Content from 62.5% to 75%, increased in stages over a period three years.",This passage confirms the regulatory framework and thresholds but does not apply them to a specific company's operations or confirm their current compliance status.,national_or_sector_context,source_reports_effective_as_of_source_date,recovered_e3680ad3493d32978a3d70d7,q_163,chunk_3c5569ec6caaafb4db982fd1,document_910e8caebf059c5c9ae02939,https://www.cbp.gov/trade/priority-issues/trade-agreements/free-trade-agreements/USMCA/FAQs,full_document,False,text/f912114be03b031f137160224bc31c6cc112cbf0a3cc47f21d377a9edb205e07.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/f912114be03b031f137160224bc31c6cc112cbf0a3cc47f21d377a9edb205e07.txt,,
